circRNA	circRNA_type	GeneSymbol	P	log10FC	reg	sig
hsa_circRNA_104323	exonic	MACC1	0.161352495623525	0.0267717198807411	up	no
hsa_circRNA_406724	intronic	CNOT6	0.233331137159633	0.0758153727183326	up	no
hsa_circRNA_100517	exonic	ZNF124	0.174564703774303	0.091474008011088	up	no
hsa_circRNA_406082	exonic	PLCB4	0.0935595924043563	0.0756766208895092	up	no
hsa_circRNA_007019	exonic	FMN2	0.47081148137079	0.00624894927700145	up	no
hsa_circRNA_087581	exonic	HIATL1	0.113751270894457	0.0677314230543447	up	no
hsa_circRNA_104882	exonic	HSDL2	0.0123706682080145	0.18588253165171	up	yes
hsa_circRNA_002481	exonic	HAUS1	0.111177237948037	0.114142159580578	up	no
hsa_circRNA_100872	exonic	PPFIA1	0.11848641658575	0.0487875308306341	up	no
hsa_circRNA_004650	sense overlapping	None	0.416817224625167	0.0230653040686934	up	no
hsa_circRNA_007091	exonic	RGS7	0.242757663228422	0.0324030864345423	up	no
hsa_circRNA_104803	exonic	UBQLN1	0.13576312852664	0.172783865108527	up	no
hsa_circRNA_005185	exonic	PRKD1	0.0534889234104512	0.0829045528372734	up	no
hsa_circRNA_049637	exonic	CALR	0.325455567319151	0.0216200237931431	up	no
hsa_circRNA_101577	exonic	KIF23	0.328753538280029	0.0219018414478297	up	no
hsa_circRNA_003657	exonic	DHX8	0.171667061372138	0.0256302230392123	up	no
hsa_circRNA_100093	exonic	USP48	0.0825808730953292	0.217239257474715	up	no
hsa_circRNA_061687	exonic	DSCR3	0.289015373792257	0.0678290539907196	up	no
hsa_circRNA_402268	exonic	AHSA2	0.175126885978028	0.0826348982990405	up	no
hsa_circRNA_104054	exonic	FARS2	0.385579784852197	-0.0244049866016341	down	no
hsa_circRNA_400980	exonic	XRCC6BP1	0.34846052812136	-0.0190232373134304	down	no
hsa_circRNA_404803	intergenic		0.0105543517241698	0.0936198875610064	up	no
hsa_circRNA_028826	exonic	GCN1L1	0.265393350506733	0.0856297324296233	up	no
hsa_circRNA_100613	exonic	SUPV3L1	0.0992101714357315	0.202563870485851	up	no
hsa_circRNA_008945	exonic	NIN	0.0536953117000138	0.106894233914657	up	no
hsa_circRNA_005995	exonic	SETDB1	0.0480490140191538	0.119186407719209	up	no
hsa_circRNA_404177	exonic	FXN	0.108018262197515	0.0592726951924133	up	no
hsa_circRNA_100080	exonic	HP1BP3	0.0722754505455571	0.145377840877858	up	no
hsa_circRNA_006238	exonic	SPATS2	0.0488283359777734	0.149426309112003	up	no
hsa_circRNA_017648	exonic	SFMBT2	0.0514416440484497	0.124669239558446	up	no
hsa_circRNA_404643	exonic	PIK3C2B	0.073008114707156	0.21105826953285	up	no
hsa_circRNA_002971	exonic	SNX9	0.117107421036012	0.107503086505481	up	no
hsa_circRNA_004350	exonic	EIF3A	0.0724538539424662	0.135692952080934	up	no
hsa_circRNA_103663	exonic	SDAD1	0.256312217832427	0.0258584987248376	up	no
hsa_circRNA_008134	exonic	PDSS1	0.390462468429189	-0.0159100018892875	down	no
hsa_circRNA_044014	exonic	HDAC5	0.0247548119260928	0.063818746272824	up	no
hsa_circRNA_102491	exonic	HOMER3	0.05977903400758	0.107617144193801	up	no
hsa_circRNA_040831	exonic	ZC3H18	0.080081870064763	0.0821068359644744	up	no
hsa_circRNA_007239	intronic	FLJ43663	0.0663310962715738	0.0689435493866885	up	no
hsa_circRNA_044904	exonic	RPS6KB1	0.182618142623244	0.097863459015379	up	no
hsa_circRNA_104839	exonic	CDC14B	0.0716536814436723	0.14332968217084	up	no
hsa_circRNA_103462	exonic	SEC61A1	0.119123597391879	0.152667742852501	up	no
hsa_circRNA_005208	exonic	CCDC132	0.249243870691081	0.0335230341436635	up	no
hsa_circRNA_401601	exonic	PHKB	0.0232759511423952	0.110071459066027	up	no
hsa_circRNA_104081	exonic	LINC00340	0.218502659197713	0.0426442551365322	up	no
hsa_circRNA_052254	exonic	ZNF524	0.101002392586628	0.0584411087530665	up	no
hsa_circRNA_405143	sense overlapping	TPT1	0.0693446954553295	0.0738868827786716	up	no
hsa_circRNA_000166	sense overlapping	RPPH1	0.423686195514213	0.0117662348984304	up	no
hsa_circRNA_400659	exonic	PDZD8	0.0570808140878902	0.0843208857000359	up	no
hsa_circRNA_080052	exonic	TMED4	0.0426980296064671	0.248830181702252	up	yes
hsa_circRNA_104450	exonic	PSMC2	0.313474150401311	0.0330647130178182	up	no
hsa_circRNA_102517	exonic	UBA2	0.239172139148905	0.0874723526490339	up	no
hsa_circRNA_062439	exonic	MAPK1	0.224968319538635	0.0412217367277938	up	no
hsa_circRNA_079614	exonic	MPP6	0.0767772582184167	0.232743823377611	up	no
hsa_circRNA_002084	exonic	NUCB1	0.0668246327791348	0.155215883344538	up	no
hsa_circRNA_405399	exonic	PEAK1	0.13651386345927	0.0880936792007955	up	no
hsa_circRNA_407276	exonic	CXorf23	0.0695745080238698	0.121945654589794	up	no
hsa_circRNA_002509	intronic	RAD51B	0.11059398657071	0.0915592946239553	up	no
hsa_circRNA_100224	exonic	EPS15	0.119292522998994	0.127879130250129	up	no
hsa_circRNA_100837	exonic	STX5	0.157527340673155	0.0743287432532128	up	no
hsa_circRNA_103339	exonic	SETD2	0.050654211828773	0.0816563201129786	up	no
hsa_circRNA_406603	exonic	DHX29	0.125243170658235	0.0954353274420507	up	no
hsa_circRNA_101204	exonic	SCARB1	0.144184523573202	-0.0498463726450977	down	no
hsa_circRNA_101526	exonic	RFX7	0.296432538246215	0.0193051551953867	up	no
hsa_circRNA_000010	exonic	TCONS_00017720	0.0953124159026474	0.0385341309985253	up	no
hsa_circRNA_102821	exonic	ARHGEF4	0.297132101234389	0.0318473672519946	up	no
hsa_circRNA_023305	exonic	CCND1	0.0994376772035165	0.0368713599531263	up	no
hsa_circRNA_092392	exonic	FLI1	0.0745039156668421	0.0272346626833732	up	no
hsa_circRNA_062160	exonic	CECR2	0.0756206794554089	0.0470999784361844	up	no
hsa_circRNA_102245	exonic	TBCD	0.366703976777093	-0.0194674374972948	down	no
hsa_circRNA_405979	exonic	PLA2R1	0.0631232261201172	0.152543137280892	up	no
hsa_circRNA_405119	exonic	SKA3	0.0933655703462955	0.0807077660090973	up	no
hsa_circRNA_002953	exonic	BAGE3	0.0904474946799163	0.1517887245616	up	no
hsa_circRNA_016458	exonic	KCNK2	0.401672796284406	0.0167517260941198	up	no
hsa_circRNA_038480	exonic	UQCRC2	0.260251990010746	0.0415480956025041	up	no
hsa_circRNA_406905	exonic	USP42	0.180115038175177	0.0645112801628591	up	no
hsa_circRNA_103029	exonic	ITCH	0.0673617755327343	0.170372883602586	up	no
hsa_circRNA_031830	exonic	SOS2	0.472427395603956	0.00400274245367395	up	no
hsa_circRNA_031831	exonic	SOS2	0.104780360628155	0.0525290512761846	up	no
hsa_circRNA_101089	exonic	MARS	0.0355824998483871	0.398352584040424	up	yes
hsa_circRNA_009181	exonic	None	0.181889077639639	0.100127762144556	up	no
hsa_circRNA_042280	exonic	ALKBH5	0.0883747851682204	0.0809219076239261	up	no
hsa_circRNA_103845	exonic	PDE4D	0.054614033692889	0.0880364912957109	up	no
hsa_circRNA_102984	exonic	PTPRA	0.0945813425256466	0.0900323118388106	up	no
hsa_circRNA_001126	exonic	PTPRA	0.109982109374948	0.0641174996117489	up	no
hsa_circRNA_100499	exonic	MTR	0.138710219718488	0.0611679650996392	up	no
hsa_circRNA_404704	exonic	DIP2C	0.204028255122085	0.0357155522665345	up	no
hsa_circRNA_404337	exonic	RPS6KA3	0.0639532345713447	0.141329152796469	up	no
hsa_circRNA_088749	exonic	DNM1	0.226647403575575	0.0404286570556082	up	no
hsa_circRNA_005432	exonic	SECISBP2	0.288706796534745	0.0328812263946556	up	no
hsa_circRNA_100735	exonic	AP2A2	0.0874720867334891	0.140414848286348	up	no
hsa_circRNA_104191	exonic	AHI1	0.217440729717712	0.0711755911231118	up	no
hsa_circRNA_406216	intronic	SUMF1	0.473839752352458	-0.00622655084063137	down	no
hsa_circRNA_404878	sense overlapping	APIP	0.186019127290839	0.0321846833714013	up	no
hsa_circRNA_401976	exonic	LOC100505549	0.0245483491128475	0.0938040205354326	up	no
hsa_circRNA_022382	exonic	FADS2	0.114640736545503	0.15405415104952	up	no
hsa_circRNA_102618	exonic	NOL10	0.207168108297805	0.0704877344962797	up	no
hsa_circRNA_100576	exonic	MASTL	0.0373630932097741	0.119592791084401	up	no
hsa_circRNA_005303	sense overlapping	SCMH1	0.0683519310003158	0.0842057950721189	up	no
hsa_circRNA_043650	exonic	EIF1	0.0420734448686021	0.0563803253485356	up	no
hsa_circRNA_007011	exonic	UBE2E3	0.235706513065021	0.050090497451944	up	no
hsa_circRNA_100808	exonic	AMBRA1	0.0838870380291623	0.0552315291848388	up	no
hsa_circRNA_101904	exonic	BANP	0.212262358588869	0.023685498583989	up	no
hsa_circRNA_002197	exonic	GART	0.176405785378065	0.0477727817960007	up	no
hsa_circRNA_101661	exonic	LRRK1	0.137129418897807	0.0341372220047811	up	no
hsa_circRNA_092498	exonic	RHBDD1	0.196535093030736	0.0653851393254859	up	no
hsa_circRNA_039400	exonic	FTO	0.0985823653235833	0.11756741429944	up	no
hsa_circRNA_100757	exonic	ST5	0.0324892358424047	0.105703677525192	up	no
hsa_circRNA_009068	exonic	NPEPPS	0.058716301569903	0.174032987516307	up	no
hsa_circRNA_405110	intronic	POLE	0.463914233195012	-0.00487064337134101	down	no
hsa_circRNA_003673	exonic	TBCK	0.0681036588299653	0.0786675919582937	up	no
hsa_circRNA_100076	exonic	KIF17	0.293976703449692	-0.0217192496932363	down	no
hsa_circRNA_102951	exonic	AGAP1	0.129914675130568	0.0664485740409241	up	no
hsa_circRNA_011898	exonic	SMAP2	0.0691789529133603	0.106154312373798	up	no
hsa_circRNA_043285	exonic	TADA2A	0.10650772910531	0.120167763786109	up	no
hsa_circRNA_104924	exonic	FAM125B	0.0689164054011586	0.0389810483351574	up	no
hsa_circRNA_104531	exonic	RBM33	0.4621504570901	-0.0124332636907526	down	no
hsa_circRNA_091725	exonic	CETN2	0.288631520879937	0.0169384219162797	up	no
hsa_circRNA_002416	exonic	ASB3	0.473637168742425	0.00393029362843247	up	no
hsa_circRNA_406261	sense overlapping	MYRIP	0.101674815845308	-0.0290714479472583	down	no
hsa_circRNA_075671	exonic	JARID2	0.250789492532506	0.0810890378656563	up	no
hsa_circRNA_101914	exonic	FANCA	0.107608750060806	0.0911507492215702	up	no
hsa_circRNA_100568	exonic	ARHGAP21	0.306485080801014	0.0299632233774432	up	no
hsa_circRNA_100258	exonic	PDE4B	0.351160937586591	0.0571869523414569	up	no
hsa_circRNA_104403	exonic	GTF2IRD2	0.254746656884665	0.0691291785542463	up	no
hsa_circRNA_004087	exonic	CDYL2	0.445245879462678	-0.0121802745840048	down	no
hsa_circRNA_406311	intronic	CMSS1	0.324725089006598	-0.00653086715895773	down	no
hsa_circRNA_100662	exonic	FAM178A	0.0523394121925585	0.267616871490771	up	no
hsa_circRNA_001062	exonic	ZC3H6	0.0479866791407217	0.0816700464513195	up	no
hsa_circRNA_100343	exonic	INTS3	0.110617072333556	0.0759158586198575	up	no
hsa_circRNA_035861	exonic	ANKDD1A	0.0564762855546654	0.0737862141609186	up	no
hsa_circRNA_103990	exonic	G3BP1	0.116185613687562	0.0666936895116114	up	no
hsa_circRNA_059963	exonic	DYNLRB1	0.410542526778778	0.0051702334660903	up	no
hsa_circRNA_059847	exonic	CDK5RAP1	0.456389721326217	0.00804272025541409	up	no
hsa_circRNA_005593	exonic	NDUFS4	0.0827676677572774	0.0602061994224267	up	no
hsa_circRNA_061343	exonic	APP	0.0186663543053144	0.156690583239182	up	no
hsa_circRNA_061900	exonic	PDXK	0.381743466175089	0.0186421100560581	up	no
hsa_circRNA_087856	exonic	RAD23B	0.0708850176784969	0.192790335547156	up	no
hsa_circRNA_406327	intronic	ZBTB20	0.0839150276063219	0.1321857733566	up	no
hsa_circRNA_100780	exonic	QSER1	0.111663495736711	0.0940528021635756	up	no
hsa_circRNA_105023	exonic	MID2	0.0554728376587755	0.210065102623652	up	no
hsa_circRNA_405402	sense overlapping	CHRNA5	0.0510341483365916	0.0494853630799183	up	no
hsa_circRNA_103563	exonic	DLG1	0.160396627184471	0.0620096372926325	up	no
hsa_circRNA_068465	exonic	EIF4A2	0.299225647228969	-0.0989544956049728	down	no
hsa_circRNA_066556	exonic	ROBO2	0.275801326840735	-0.0301017322231088	down	no
hsa_circRNA_406886	sense overlapping	ARID1B	0.0921456443737761	0.0373243230238123	up	no
hsa_circRNA_002837	exonic	TGFB1	0.190147662104974	0.0346374343818227	up	no
hsa_circRNA_058060	exonic	ATIC	0.0735409249529728	0.0872426279772383	up	no
hsa_circRNA_101608	exonic	ETFA	0.0622138895704805	0.162879761772358	up	no
hsa_circRNA_018758	exonic	MCU	0.193103501931703	0.0399279468999513	up	no
hsa_circRNA_101754	exonic	UQCRC2	0.0520761252155963	0.0965464345172502	up	no
hsa_circRNA_022149	exonic	SLC43A1	0.210309293594396	0.0429690733931801	up	no
hsa_circRNA_009044	exonic	CDC42BPA	0.0702805415168092	0.0934216851622351	up	no
hsa_circRNA_403834	exonic	BAZ1B	0.0964689076808589	0.164524361609636	up	no
hsa_circRNA_105005	exonic	LAS1L	0.325039793502128	0.0413926851582251	up	no
hsa_circRNA_100740	exonic	NUP98	0.0634097057891735	0.0686396002990873	up	no
hsa_circRNA_102027	exonic	SUZ12	0.0941692410340511	0.152502737695277	up	no
hsa_circRNA_404035	exonic	ATP6V1H	0.135403045021125	0.0734289171585336	up	no
hsa_circRNA_103740	exonic	SCLT1	0.145692510857935	0.0862287756573366	up	no
hsa_circRNA_102672	exonic	TTC27	0.44732611481362	0.00683942453030544	up	no
hsa_circRNA_007468	exonic	PRDM4	0.454860429017353	0.00686645895291703	up	no
hsa_circRNA_103424	exonic	TBC1D23	0.138215028049326	0.0638893438503138	up	no
hsa_circRNA_003200	exonic	ZNF410	0.121778626882563	0.08330683663714	up	no
hsa_circRNA_000958	intronic	SERINC5	0.164126913910602	0.0352323764534065	up	no
hsa_circRNA_101406	exonic	NEK9	0.246014536160831	0.068149822205715	up	no
hsa_circRNA_407149	exonic	KIAA2026	0.38592621567334	0.021421604227605	up	no
hsa_circRNA_101619	exonic	ARNT2	0.485522651521539	-0.00240606976587843	down	no
hsa_circRNA_406565	exonic	WDR17	0.283283563374495	0.0118992232997078	up	no
hsa_circRNA_000224	exonic	PLXDC2	0.0506300598137621	0.115393418702069	up	no
hsa_circRNA_083423	exonic	VPS37A	0.0838253383517431	0.151905874537198	up	no
hsa_circRNA_101335	exonic	HECTD1	0.0555023177578706	0.197358006985727	up	no
hsa_circRNA_000859	exonic	NFATC1	0.0975327761840721	0.109382700084856	up	no
hsa_circRNA_070829	exonic	BBS7	0.156328056110933	0.04322515404528	up	no
hsa_circRNA_103361	exonic	SMARCC1	0.475809791869059	-0.00739649330543605	down	no
hsa_circRNA_405928	sense overlapping	ZNF514	0.0890701433336481	0.170890065369874	up	no
hsa_circRNA_102927	exonic	RHBDD1	0.0155690746156958	0.0802215890487841	up	no
hsa_circRNA_406694	intronic	PRELID2	0.353335701791451	0.0219302053887929	up	no
hsa_circRNA_001526	sense overlapping	IRF1	0.150234834535863	0.0606243618859797	up	no
hsa_circRNA_104975	exonic	ARSE	0.372763112457586	0.0180982220927962	up	no
hsa_circRNA_048410	exonic	LMNB2	0.5	0	down	no
hsa_circRNA_018634	exonic	SAR1A	0.0358545549401896	0.205778652330551	up	yes
hsa_circRNA_406730	sense overlapping	LOC285768	0.0463622807996035	0.0734533906578443	up	no
hsa_circRNA_405841	sense overlapping	BRE	0.0985945512414562	0.0374648600307513	up	no
hsa_circRNA_005585	sense overlapping	NNT	0.0508204398696043	0.114874031179248	up	no
hsa_circRNA_004580	exonic	TASP1	0.424851446611523	0.0126558340867252	up	no
hsa_circRNA_001985	exonic	UBP1	0.0807662807347142	0.0872322497023067	up	no
hsa_circRNA_092566	exonic	GLCCI1	0.0976836135229065	0.148013542902856	up	no
hsa_circRNA_104672	exonic	AZIN1	0.114886684654361	0.148419832457823	up	no
hsa_circRNA_015524	exonic	STX6	0.384513692117968	0.0251673978202309	up	no
hsa_circRNA_092436	exonic	CTCF	0.295666120355834	0.0299632233774432	up	no
hsa_circRNA_407079	exonic	CHD7	0.5	0	down	no
hsa_circRNA_104210	exonic	STXBP5	0.0469675734226816	0.141266479518072	up	no
hsa_circRNA_104782	exonic	POLR1E	0.12615935074863	0.118205353949332	up	no
hsa_circRNA_406798	exonic	SLC17A5	0.0607055068533118	0.253338005326106	up	no
hsa_circRNA_400584	exonic	SGPL1	0.10025686004377	0.137946864896147	up	no
hsa_circRNA_034693	exonic	NUSAP1	0.144240572755814	0.101341627807131	up	no
hsa_circRNA_102032	exonic	RHOT1	0.237180612838215	0.0619946894313607	up	no
hsa_circRNA_001937	intronic	CHD9	0.190502656552847	0.0562446523354847	up	no
hsa_circRNA_030431	exonic	TBC1D4	0.086758044502621	0.123545907422673	up	no
hsa_circRNA_092519	exonic	MKL1	0.23321260806608	0.0549313671377297	up	no
hsa_circRNA_405113	exonic	PSPC1	0.0884673286262884	0.19846655453904	up	no
hsa_circRNA_000464	exonic	PSPC1	0.106520439388127	0.187990482355389	up	no
hsa_circRNA_063453	exonic	MKL1	0.173903594337494	0.0505679288984798	up	no
hsa_circRNA_042079	exonic	GAS7	0.294863001460962	0.0440839066711089	up	no
hsa_circRNA_101034	exonic	CCDC91	0.0725865283110797	0.097402938256399	up	no
hsa_circRNA_006192	exonic	ZHX3	0.0255425267059682	0.0412353605841795	up	no
hsa_circRNA_079279	exonic	FSCN1	0.478837854109738	-0.00226786145582209	down	no
hsa_circRNA_047448	exonic	MOCOS	0.13873300620044	0.0592239888873783	up	no
hsa_circRNA_104084	exonic	LINC00340	0.140962752273681	0.0253817311889571	up	no
hsa_circRNA_103514	exonic	FNDC3B	0.0802629301483272	0.129013504265081	up	no
hsa_circRNA_101992	exonic	None	0.149306020500816	0.0605599909692125	up	no
hsa_circRNA_092416	exonic	MGA	0.0659280138984748	0.172671599797544	up	no
hsa_circRNA_090797	exonic	HUWE1	0.0580900388810415	0.196055781182367	up	no
hsa_circRNA_406091	exonic	ACSS1	0.0609360707923117	0.0605277994764461	up	no
hsa_circRNA_102346	exonic	INO80C	0.108476374848018	0.0409333572656952	up	no
hsa_circRNA_101825	exonic	DYNC1LI2	0.169130599499573	0.111001820622968	up	no
hsa_circRNA_002567	exonic	TMX3	0.217650399365768	0.0527063505160029	up	no
hsa_circRNA_101630	exonic	PDE8A	0.057227957724966	0.0927273692958806	up	no
hsa_circRNA_007258	exonic	MVP	0.435847015627227	0.00985830559972511	up	no
hsa_circRNA_406699	intergenic		0.176953127246694	0.0358189680264953	up	no
hsa_circRNA_001830	antisense	YEATS2	0.0286020155946322	0.0923142613189073	up	no
hsa_circRNA_407136	exonic	DENND3	0.0181025210963553	0.129716501866768	up	no
hsa_circRNA_101890	exonic	USP10	0.123467033251749	0.0716468281503672	up	no
hsa_circRNA_101355	exonic	NID2	0.080528841751409	0.226518627749842	up	no
hsa_circRNA_101129	exonic	CORO1C	0.181622151462262	0.120340869458842	up	no
hsa_circRNA_062557	exonic	CHCHD10	0.433452481635102	0.00837354632155399	up	no
hsa_circRNA_102750	exonic	MEIS1	0.0801761021760764	0.0616943946523889	up	no
hsa_circRNA_401988	exonic	PHLPP1	0.143280174232566	0.10162211509587	up	no
hsa_circRNA_104424	exonic	CDK14	0.0811404434667349	0.214049698485054	up	no
hsa_circRNA_103179	exonic	CABIN1	0.149728056758691	0.0327925133963075	up	no
hsa_circRNA_102674	exonic	LTBP1	0.236535212507079	0.0569591415399189	up	no
hsa_circRNA_405736	sense overlapping	GADD45GIP1	0.357885726967547	0.0255868431163978	up	no
hsa_circRNA_100445	exonic	TATDN3	0.00647411499313111	0.103415936226924	up	no
hsa_circRNA_102459	exonic	MAST1	0.312969674128738	0.0155430120521838	up	no
hsa_circRNA_405953	intergenic		0.320384973001591	0.0124008209016751	up	no
hsa_circRNA_407076	exonic	RGS20	0.0847330965342718	0.0772971021730734	up	no
hsa_circRNA_100213	exonic	STIL	0.144188163997685	0.082373950103513	up	no
hsa_circRNA_017215	exonic	TCONS_l2_00002816	0.191126719343141	0.091562184477943	up	no
hsa_circRNA_092470	exonic	MARK4	0.142598279874117	0.0651181785842051	up	no
hsa_circRNA_000931	intronic	MRPS5	0.403871695111557	-0.00550327721106949	down	no
hsa_circRNA_102726	exonic	FANCL	0.310377437202163	0.0299210772779484	up	no
hsa_circRNA_074018	exonic	DDX46	0.0746599144079908	0.111893177853219	up	no
hsa_circRNA_007672	exonic	TPST1	0.111609180975146	0.0943743378626105	up	no
hsa_circRNA_407261	sense overlapping	ARSE	0.0238572837801021	0.154284040296151	up	no
hsa_circRNA_101343	exonic	BAZ1A	0.457521952361035	0.00847430754370482	up	no
hsa_circRNA_101382	exonic	PCNX	0.228386970554973	0.0695996174117296	up	no
hsa_circRNA_102823	exonic	RAB3GAP1	0.04952062955463	0.229323529717935	up	yes
hsa_circRNA_103676	exonic	FRAS1	0.109229397242076	0.0723807664558653	up	no
hsa_circRNA_058188	exonic	SMARCAL1	0.181512375885138	0.0552089895465684	up	no
hsa_circRNA_039934	exonic	NFATC3	0.0952470282299208	0.129478857821493	up	no
hsa_circRNA_404729	exonic	APBB1IP	0.0739116465574426	0.0804274290602238	up	no
hsa_circRNA_002115	sense overlapping	LOC729852	0.218199810581087	0.0593784636976435	up	no
hsa_circRNA_002004	exonic	FXR1	0.0708598227005828	0.198128486857941	up	no
hsa_circRNA_104371	exonic	IKZF1	0.274011299792669	0.0221143142905723	up	no
hsa_circRNA_100363	exonic	CCT3	0.204628531465799	0.0654510883748874	up	no
hsa_circRNA_102332	exonic	OSBPL1A	0.0754843308288213	0.0884864674867229	up	no
hsa_circRNA_063147	exonic	MYH9	0.100172697726905	0.195571021846475	up	no
hsa_circRNA_102631	exonic	NBAS	0.331111201577134	0.0330601008859209	up	no
hsa_circRNA_406336	exonic	PDIA5	0.0172323728091379	0.158736814764895	up	no
hsa_circRNA_406757	intronic	ITPR3	0.156278446671035	0.0641619101829917	up	no
hsa_circRNA_401965	exonic	SETBP1	0.0743177035593279	0.0595755202250402	up	no
hsa_circRNA_402819	exonic	GLB1	0.135213243777018	0.0363638647558483	up	no
hsa_circRNA_009074	exonic	PPIL4	0.0797227075305366	0.164711713312183	up	no
hsa_circRNA_404077	exonic	VPS13B	0.115237562711836	0.0802549041516885	up	no
hsa_circRNA_006515	exonic	RNF38	0.213357599510553	0.045207402479654	up	no
hsa_circRNA_037192	exonic	RAB11FIP3	0.213364882307503	0.063957469708113	up	no
hsa_circRNA_003998	exonic	ARFGEF2	0.135421704414382	0.0514050926678778	up	no
