query	significant	p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name	effective_domain_size	source_order	parents
query_1	FALSE	1	8	206	2	0.00970873786407767	0.25	GO:0002052	GO:BP	positive regulation of neuroblast proliferation	5592	632	GO:0007405;GO:0050769;GO:1902692;GO:2000179
query_1	FALSE	1	9	206	1	0.00485436893203883	0.111111111111111	GO:0002053	GO:BP	positive regulation of mesenchymal cell proliferation	5592	633	GO:0008284;GO:0010463;GO:0010464
query_1	FALSE	1	48	206	4	0.0194174757281553	0.0833333333333333	GO:0002062	GO:BP	chondrocyte differentiation	5592	634	GO:0030154;GO:0051216
query_1	FALSE	1	10	206	1	0.00485436893203883	0.1	GO:0002063	GO:BP	chondrocyte development	5592	635	GO:0002062;GO:0048468
query_1	FALSE	1	70	206	4	0.0194174757281553	0.0571428571428571	GO:0002064	GO:BP	epithelial cell development	5592	636	GO:0030855;GO:0048468
query_1	FALSE	1	25	206	3	0.0145631067961165	0.12	GO:0002065	GO:BP	columnar/cuboidal epithelial cell differentiation	5592	637	GO:0030855
query_1	FALSE	1	7	206	2	0.00970873786407767	0.285714285714286	GO:0002066	GO:BP	columnar/cuboidal epithelial cell development	5592	638	GO:0002064;GO:0002065
query_1	FALSE	1	12	206	2	0.00970873786407767	0.166666666666667	GO:0002067	GO:BP	glandular epithelial cell differentiation	5592	639	GO:0002065
query_1	FALSE	1	4	206	1	0.00485436893203883	0.25	GO:0002068	GO:BP	glandular epithelial cell development	5592	640	GO:0002066;GO:0002067
query_1	FALSE	1	3	206	1	0.00485436893203883	0.333333333333333	GO:0002069	GO:BP	columnar/cuboidal epithelial cell maturation	5592	641	GO:0002066;GO:0002070
query_1	FALSE	1	5	206	1	0.00485436893203883	0.2	GO:0002070	GO:BP	epithelial cell maturation	5592	642	GO:0002064;GO:0048469
query_1	FALSE	1	2	206	1	0.00485436893203883	0.5	GO:0002071	GO:BP	glandular epithelial cell maturation	5592	643	GO:0002068;GO:0002069
query_1	FALSE	1	5	206	1	0.00485436893203883	0.2	GO:0002076	GO:BP	osteoblast development	5592	647	GO:0001649;GO:0048468
query_1	FALSE	1	4	206	1	0.00485436893203883	0.25	GO:0002087	GO:BP	regulation of respiratory gaseous exchange by nervous system process	5592	654	GO:0044065;GO:0050877
query_1	FALSE	1	26	206	1	0.00485436893203883	0.0384615384615385	GO:0002090	GO:BP	regulation of receptor internalization	5592	657	GO:0031623;GO:0048259
query_1	FALSE	1	10	206	1	0.00485436893203883	0.1	GO:0002092	GO:BP	positive regulation of receptor internalization	5592	659	GO:0002090;GO:0031623;GO:0048260
query_1	FALSE	1	3	206	1	0.00485436893203883	0.333333333333333	GO:0002159	GO:BP	desmosome assembly	5592	701	GO:0002934;GO:0007043
query_1	FALSE	1	107	206	1	0.00485436893203883	0.00934579439252336	GO:0002181	GO:BP	cytoplasmic translation	5592	709	GO:0006412
query_1	FALSE	1	14	206	1	0.00485436893203883	0.0714285714285714	GO:0002182	GO:BP	cytoplasmic translational elongation	5592	710	GO:0002181;GO:0006414
query_1	FALSE	1	36	206	2	0.00970873786407767	0.0555555555555556	GO:0002200	GO:BP	somatic diversification of immune receptors	5592	718	GO:0002376;GO:0002520
query_1	FALSE	1	22	206	1	0.00485436893203883	0.0454545454545455	GO:0002204	GO:BP	somatic recombination of immunoglobulin genes involved in immune response	5592	722	GO:0002208;GO:0016447
query_1	FALSE	1	22	206	1	0.00485436893203883	0.0454545454545455	GO:0002208	GO:BP	somatic diversification of immunoglobulins involved in immune response	5592	724	GO:0002381;GO:0016445
query_1	FALSE	1	110	206	3	0.0145631067961165	0.0272727272727273	GO:0002218	GO:BP	activation of innate immune response	5592	731	GO:0002253;GO:0045089
query_1	FALSE	1	27	206	1	0.00485436893203883	0.037037037037037	GO:0002220	GO:BP	innate immune response activating cell surface receptor signaling pathway	5592	732	GO:0002429;GO:0002758
query_1	FALSE	1	97	206	2	0.00970873786407767	0.0206185567010309	GO:0002221	GO:BP	pattern recognition receptor signaling pathway	5592	733	GO:0002758
query_1	FALSE	1	9	206	1	0.00485436893203883	0.111111111111111	GO:0002223	GO:BP	stimulatory C-type lectin receptor signaling pathway	5592	735	GO:0002220;GO:1990858
query_1	FALSE	1	27	206	1	0.00485436893203883	0.037037037037037	GO:0002224	GO:BP	toll-like receptor signaling pathway	5592	736	GO:0002221
query_1	FALSE	1	7	206	1	0.00485436893203883	0.142857142857143	GO:0002230	GO:BP	positive regulation of defense response to virus by host	5592	741	GO:0050691
query_1	FALSE	1	80	206	3	0.0145631067961165	0.0375	GO:0002237	GO:BP	response to molecule of bacterial origin	5592	748	GO:0009617;GO:0043207
query_1	FALSE	1	58	206	3	0.0145631067961165	0.0517241379310345	GO:0002244	GO:BP	hematopoietic progenitor cell differentiation	5592	755	GO:0030097;GO:0030154
query_1	FALSE	1	4	206	1	0.00485436893203883	0.25	GO:0002246	GO:BP	wound healing involved in inflammatory response	5592	756	GO:0042060;GO:0090594
query_1	FALSE	1	4	206	1	0.00485436893203883	0.25	GO:0002248	GO:BP	connective tissue replacement involved in inflammatory response wound healing	5592	757	GO:0002246;GO:0097709
query_1	FALSE	1	105	206	3	0.0145631067961165	0.0285714285714286	GO:0002250	GO:BP	adaptive immune response	5592	759	GO:0006955
query_1	FALSE	1	170	206	3	0.0145631067961165	0.0176470588235294	GO:0002252	GO:BP	immune effector process	5592	761	GO:0002376
query_1	FALSE	1	188	206	4	0.0194174757281553	0.0212765957446809	GO:0002253	GO:BP	activation of immune response	5592	762	GO:0002376;GO:0050778
query_1	FALSE	1	29	206	1	0.00485436893203883	0.0344827586206897	GO:0002260	GO:BP	lymphocyte homeostasis	5592	768	GO:0001776
query_1	FALSE	1	72	206	4	0.0194174757281553	0.0555555555555556	GO:0002262	GO:BP	myeloid cell homeostasis	5592	770	GO:0002376;GO:0048872
query_1	FALSE	1	99	206	3	0.0145631067961165	0.0303030303030303	GO:0002263	GO:BP	cell activation involved in immune response	5592	771	GO:0001775;GO:0002252;GO:0006955
query_1	FALSE	1	3	206	1	0.00485436893203883	0.333333333333333	GO:0002265	GO:BP	astrocyte activation involved in immune response	5592	773	GO:0002263;GO:0048143
query_1	FALSE	1	11	206	2	0.00970873786407767	0.181818181818182	GO:0002269	GO:BP	leukocyte activation involved in inflammatory response	5592	776	GO:0006954;GO:0045321
query_1	FALSE	1	68	206	3	0.0145631067961165	0.0441176470588235	GO:0002274	GO:BP	myeloid leukocyte activation	5592	779	GO:0045321
query_1	FALSE	1	71	206	2	0.00970873786407767	0.028169014084507	GO:0002285	GO:BP	lymphocyte activation involved in immune response	5592	789	GO:0002366;GO:0046649
query_1	FALSE	1	34	206	1	0.00485436893203883	0.0294117647058824	GO:0002286	GO:BP	T cell activation involved in immune response	5592	790	GO:0002285;GO:0042110
query_1	FALSE	1	36	206	1	0.00485436893203883	0.0277777777777778	GO:0002312	GO:BP	B cell activation involved in immune response	5592	807	GO:0002285;GO:0042113
query_1	FALSE	1	3	206	1	0.00485436893203883	0.333333333333333	GO:0002318	GO:BP	myeloid progenitor cell differentiation	5592	813	GO:0002244
query_1	FALSE	1	6	206	1	0.00485436893203883	0.166666666666667	GO:0002327	GO:BP	immature B cell differentiation	5592	820	GO:0030183
